
Filling stored sums matrix with 62 X 62 terms guaranteeing 20 digits accuracy...

Processing the barrier for X= 6000000185827.00000000000000000...6000000185828.00000000000000000 (N = 690988), y0 = 0.1650000000...1 , t = 0...0.1809000000

Rectangle(1) : 0, 58502.000000000000000, 10721.000000000000000, 0.0000000000, 4.2783620904181587383, 42880
Rectangle(2) : 6.4585178120716535132e-5, 58338.000000000000000, 10691.000000000000000, 0.0000000000, 4.2749389108691650307, 42760
Rectangle(3) : 0.00012929323994781319650, 58173.000000000000000, 10661.000000000000000, 0.0000000000, 4.2715140655176182332, 42640
Rectangle(4) : 0.00019412596415866046642, 58009.000000000000000, 10631.000000000000000, 0.0000000000, 4.2680874796049604888, 42520
Rectangle(5) : 0.00025908291014298980305, 57846.000000000000000, 10600.000000000000000, 0.0000000000, 4.2646591959248162459, 42396
Rectangle(6) : 0.00032416362784040736427, 57682.000000000000000, 10570.000000000000000, 0.0000000000, 4.2612292576093905939, 42276
Rectangle(7) : 0.00038936991849623397558, 57518.000000000000000, 10540.000000000000000, 0.0000000000, 4.2577975892316400219, 42156
Rectangle(8) : 0.00045470246811951086320, 57355.000000000000000, 10510.000000000000000, 0.0000000000, 4.2543641744444233975, 42036
Rectangle(9) : 0.00052016082701488918065, 57192.000000000000000, 10480.000000000000000, 0.0000000000, 4.2509290566357258846, 41916
Rectangle(10) : 0.00058574568253027115513, 57029.000000000000000, 10450.000000000000000, 0.0000000000, 4.2474922194892569648, 41796
Rectangle(11) : 0.00065145772762117678148, 56866.000000000000000, 10420.000000000000000, 0.0000000000, 4.2440536465739313827, 41676
Rectangle(12) : 0.00071729766091301955893, 56703.000000000000000, 10391.000000000000000, 0.0000000000, 4.2406133213426240877, 41560
Rectangle(13) : 0.00078326618676425536811, 56540.000000000000000, 10361.000000000000000, 0.0000000000, 4.2371712271309083321, 41440
Rectangle(14) : 0.00084936401533041929333, 56378.000000000000000, 10331.000000000000000, 0.0000000000, 4.2337273471557766499, 41320
Rectangle(15) : 0.00091559068791823327485, 56216.000000000000000, 10301.000000000000000, 0.0000000000, 4.2302817255877657910, 41200
Rectangle(16) : 0.00098194691613773956827, 56053.000000000000000, 10271.000000000000000, 0.0000000000, 4.2268343456747366434, 41080
Rectangle(17) : 0.0010484346036062914146, 55891.000000000000000, 10241.000000000000000, 0.0000000000, 4.2233851290559442844, 40960
Rectangle(18) : 0.0011150532922870440275, 55730.000000000000000, 10212.000000000000000, 0.0000000000, 4.2199341201644535141, 40844
Rectangle(19) : 0.0011818025138941578533, 55568.000000000000000, 10182.000000000000000, 0.0000000000, 4.2164813637965249206, 40724
Rectangle(20) : 0.0012486841969454918031, 55406.000000000000000, 10152.000000000000000, 0.0000000000, 4.2130267808684586515, 40604
Rectangle(21) : 0.0013156990830745835738, 55245.000000000000000, 10123.000000000000000, 0.0000000000, 4.2095703540182769696, 40488
Rectangle(22) : 0.0013828467046515276768, 55084.000000000000000, 10093.000000000000000, 0.0000000000, 4.2061121283114096655, 40368
Rectangle(23) : 0.0014501278049403848707, 54923.000000000000000, 10063.000000000000000, 0.0000000000, 4.2026520864163424574, 40248
Rectangle(24) : 0.0015175431334260164359, 54762.000000000000000, 10034.000000000000000, 0.0000000000, 4.1991902108760919164, 40132
Rectangle(25) : 0.0015850934458849494901, 54601.000000000000000, 10004.000000000000000, 0.0000000000, 4.1957264841068107718, 40012
Rectangle(26) : 0.0016527795044572615498, 54440.000000000000000, 9975.0000000000000000, 0.0000000000, 4.1922608883963738609, 39896
Rectangle(27) : 0.0017206020777195020690, 54280.000000000000000, 9945.0000000000000000, 0.0000000000, 4.1887934059029443937, 39776
Rectangle(28) : 0.0017885606887346631669, 54119.000000000000000, 9916.0000000000000000, 0.0000000000, 4.1853240825229133334, 39660
Rectangle(29) : 0.0018566573661034784320, 53959.000000000000000, 9886.0000000000000000, 0.0000000000, 4.1818528363523133856, 39540
Rectangle(30) : 0.0019248916335352750440, 53799.000000000000000, 9857.0000000000000000, 0.0000000000, 4.1783797134719400928, 39424
Rectangle(31) : 0.0019932642745410918824, 53639.000000000000000, 9828.0000000000000000, 0.0000000000, 4.1749046958066413290, 39308
Rectangle(32) : 0.0020617760793064052054, 53480.000000000000000, 9798.0000000000000000, 0.0000000000, 4.1714277651477122776, 39188
Rectangle(33) : 0.0021304265610780527797, 53320.000000000000000, 9769.0000000000000000, 0.0000000000, 4.1679489681528213219, 39072
Rectangle(34) : 0.0021992178020411589561, 53161.000000000000000, 9740.0000000000000000, 0.0000000000, 4.1644682214133155624, 38956
Rectangle(35) : 0.0022681493161476151093, 53001.000000000000000, 9711.0000000000000000, 0.0000000000, 4.1609855717754818543, 38840
Rectangle(36) : 0.0023372232123340169103, 52842.000000000000000, 9681.0000000000000000, 0.0000000000, 4.1575009350933923602, 38720
Rectangle(37) : 0.0024064390053602723957, 52683.000000000000000, 9652.0000000000000000, 0.0000000000, 4.1540143584026831097, 38604
Rectangle(38) : 0.0024757975149060971041, 52525.000000000000000, 9623.0000000000000000, 0.0000000000, 4.1505258229759675904, 38488
Rectangle(39) : 0.0025452982445201088621, 52366.000000000000000, 9594.0000000000000000, 0.0000000000, 4.1470353763495647867, 38372
Rectangle(40) : 0.0026149433458520716774, 52208.000000000000000, 9565.0000000000000000, 0.0000000000, 4.1435429331848674147, 38256
Rectangle(41) : 0.0026847323232728667168, 52049.000000000000000, 9536.0000000000000000, 0.0000000000, 4.1400485412115334457, 38140
Rectangle(42) : 0.0027546673564379906086, 51891.000000000000000, 9507.0000000000000000, 0.0000000000, 4.1365521143258489815, 38024
Rectangle(43) : 0.0028247479506513580323, 51733.000000000000000, 9478.0000000000000000, 0.0000000000, 4.1330537004515341994, 37908
Rectangle(44) : 0.0028949749566330628280, 51575.000000000000000, 9449.0000000000000000, 0.0000000000, 4.1295532803190683134, 37792
Rectangle(45) : 0.0029653492325481198966, 51417.000000000000000, 9420.0000000000000000, 0.0000000000, 4.1260508345122203528, 37676
Rectangle(46) : 0.0030358716440951222568, 51260.000000000000000, 9391.0000000000000000, 0.0000000000, 4.1225463434663471338, 37560
Rectangle(47) : 0.0031065416859106967229, 51103.000000000000000, 9362.0000000000000000, 0.0000000000, 4.1190398558218495225, 37444
Rectangle(48) : 0.0031773602260320565163, 50945.000000000000000, 9333.0000000000000000, 0.0000000000, 4.1155313520429877191, 37328
Rectangle(49) : 0.0032483295331680460682, 50788.000000000000000, 9304.0000000000000000, 0.0000000000, 4.1120207435887006311, 37212
Rectangle(50) : 0.0033194491036096602414, 50631.000000000000000, 9275.0000000000000000, 0.0000000000, 4.1085080793972522432, 37096
Rectangle(51) : 0.0033907198286476261565, 50475.000000000000000, 9246.0000000000000000, 0.0000000000, 4.1049933394778447920, 36980
Rectangle(52) : 0.0034621411924807682029, 50318.000000000000000, 9218.0000000000000000, 0.0000000000, 4.1014765733061146573, 36868
Rectangle(53) : 0.0035337155112793316326, 50162.000000000000000, 9189.0000000000000000, 0.0000000000, 4.0979576910425257765, 36752
Rectangle(54) : 0.0036054422704006291442, 50005.000000000000000, 9160.0000000000000000, 0.0000000000, 4.0944367423662652137, 36636
Rectangle(55) : 0.0036773238170932851828, 49849.000000000000000, 9132.0000000000000000, 0.0000000000, 4.0909136366046821730, 36524
Rectangle(56) : 0.0037493596380045307880, 49693.000000000000000, 9103.0000000000000000, 0.0000000000, 4.0873884236411922059, 36408
Rectangle(57) : 0.0038215506593484060261, 49537.000000000000000, 9074.0000000000000000, 0.0000000000, 4.0838610828834533304, 36292
Rectangle(58) : 0.0038938978156736468225, 49382.000000000000000, 9046.0000000000000000, 0.0000000000, 4.0803315935774165246, 36180
Rectangle(59) : 0.0039664005817336973779, 49226.000000000000000, 9017.0000000000000000, 0.0000000000, 4.0768000062669136329, 36064
Rectangle(60) : 0.0040390613708749421191, 49071.000000000000000, 8989.0000000000000000, 0.0000000000, 4.0732662284961508405, 35952
Rectangle(61) : 0.0041118796592427387982, 48916.000000000000000, 8960.0000000000000000, 0.0000000000, 4.0697303110179772182, 35836
Rectangle(62) : 0.0041848564012293684740, 48761.000000000000000, 8932.0000000000000000, 0.0000000000, 4.0661922327767555477, 35724
Rectangle(63) : 0.0042579925598966795535, 48606.000000000000000, 8903.0000000000000000, 0.0000000000, 4.0626519725498852239, 35608
Rectangle(64) : 0.0043312891070832385220, 48451.000000000000000, 8875.0000000000000000, 0.0000000000, 4.0591095089457938460, 35496
Rectangle(65) : 0.0044047470235131531542, 48296.000000000000000, 8846.0000000000000000, 0.0000000000, 4.0555648204018985519, 35380
Rectangle(66) : 0.0044783672989065997865, 48142.000000000000000, 8818.0000000000000000, 0.0000000000, 4.0520178851825365406, 35268
Rectangle(67) : 0.0045521493994670778834, 47988.000000000000000, 8790.0000000000000000, 0.0000000000, 4.0484687550423434810, 35156
Rectangle(68) : 0.0046260943180934499656, 47834.000000000000000, 8761.0000000000000000, 0.0000000000, 4.0449174082710771051, 35040
Rectangle(69) : 0.0047002030568205285520, 47680.000000000000000, 8733.0000000000000000, 0.0000000000, 4.0413638229839150317, 34928
Rectangle(70) : 0.0047744766269334462331, 47526.000000000000000, 8705.0000000000000000, 0.0000000000, 4.0378079771193283674, 34816
Rectangle(71) : 0.0048489160490838339865, 47372.000000000000000, 8677.0000000000000000, 0.0000000000, 4.0342498484369228591, 34704
Rectangle(72) : 0.0049235223534078423217, 47219.000000000000000, 8649.0000000000000000, 0.0000000000, 4.0306894145152469929, 34592
Rectangle(73) : 0.0049982949960837830870, 47066.000000000000000, 8620.0000000000000000, 0.0000000000, 4.0271267281412397684, 34476
Rectangle(74) : 0.0050732350107045547644, 46912.000000000000000, 8592.0000000000000000, 0.0000000000, 4.0235617669177656808, 34364
Rectangle(75) : 0.0051483450415477881733, 46759.000000000000000, 8564.0000000000000000, 0.0000000000, 4.0199944322844046841, 34252
Rectangle(76) : 0.0052236245477879644962, 46607.000000000000000, 8536.0000000000000000, 0.0000000000, 4.0164247773577755351, 34140
Rectangle(77) : 0.0052990729735042254771, 46454.000000000000000, 8508.0000000000000000, 0.0000000000, 4.0128528557636368346, 34028
Rectangle(78) : 0.0053746930031198374122, 46301.000000000000000, 8480.0000000000000000, 0.0000000000, 4.0092785678816371870, 33916
Rectangle(79) : 0.0054504857196460817091, 46149.000000000000000, 8452.0000000000000000, 0.0000000000, 4.0057018903783479133, 33804
Rectangle(80) : 0.0055264505702469256691, 45997.000000000000000, 8424.0000000000000000, 0.0000000000, 4.0021228772184514003, 33692
Rectangle(81) : 0.0056025886417998193665, 45845.000000000000000, 8396.0000000000000000, 0.0000000000, 3.9985415050906244882, 33580
Rectangle(82) : 0.0056789010314844223655, 45693.000000000000000, 8368.0000000000000000, 0.0000000000, 3.9949577504898289339, 33468
Rectangle(83) : 0.0057553888469154474445, 45541.000000000000000, 8340.0000000000000000, 0.0000000000, 3.9913715897148831783, 33356
Rectangle(84) : 0.0058320532062776679311, 45390.000000000000000, 8313.0000000000000000, 0.0000000000, 3.9877829988659959390, 33248
Rectangle(85) : 0.0059088935455344644928, 45238.000000000000000, 8285.0000000000000000, 0.0000000000, 3.9841920328930292308, 33136
Rectangle(86) : 0.0059859126894597712975, 45087.000000000000000, 8257.0000000000000000, 0.0000000000, 3.9805985885501994185, 33024
Rectangle(87) : 0.0060631100764793157210, 44936.000000000000000, 8229.0000000000000000, 0.0000000000, 3.9770027210187229608, 32912
